views,likes,media,comments,url,caption,post_datetime
na,5096,image,43,https://www.instagram.com/p/BdkqGcVlCnw/?taken-by=nokia,"Snow geese at Mount Baker in Washington State, U.S., captured in flight by one of our employees Huiyu who enjoys nature photography. Wishing our fans and followers a happy and relaxing weekend! Photo credit: Huiyu Tao",2018-01-05T15:27:13.000Z
na,4770,image,36,https://www.instagram.com/p/Bdz_FhOnscm/?taken-by=nokia,#teamnokia Hangzhou held its annual party for all employees to celebrate the old year's achievements and get ready for the new year's challenges.,2018-01-11T14:19:12.000Z
na,5925,image,49,https://www.instagram.com/p/Bd6ms6bHXFw/?taken-by=nokia,"Know your nights. Master your days. Introducing Nokia Sleep, an advanced sleep sensing and home automation pad that features in-depth sleep cycle analysis, snore detection, and heart rate tracking. Thanks to an IFTTT integration, use Nokia Sleep to help automate your home and life like never before -- shut off the lights when you climb into bed or even turn on the heater when you wake up. Follow @nokiahealth for more!

#KnowYourself #sleep #sleepsmarter #sleepscore #newyear #newyearsresolution #goals #healthy #nokia #TeamSleep #progress #healthyliving",2018-01-14T04:00:48.000Z
na,3873,image,36,https://www.instagram.com/p/Bd-bTExHQwx/?taken-by=nokia,Inspiration often comes from surprising places. How do you find out about the latest trends?,2018-01-15T15:38:07.000Z
na,3078,image,14,https://www.instagram.com/p/BeDB8tAnBno/?taken-by=nokia,"Nokia #smallcells – putting you ahead of the game. Flexible, compact and cost-effective, they can meet the needs of all your customers, connecting the city with your network, your services.",2018-01-17T10:32:49.000Z
na,5866,image,40,https://www.instagram.com/p/BeGGMGpnzzX/?taken-by=nokia,The Nokia Customer Success management team came together in a creative environment in our training center in Finland to discuss how to add value to our customers and develop new engagement models. They also learned about #MachineLearning #5G and #IoT. Photo credit: Leena Ollitervo,2018-01-18T15:07:36.000Z
na,8576,image,53,https://www.instagram.com/p/BeQRqH1n4_2/?taken-by=nokia,"The #connectedcar of the future will come with 4 wheels, #5G and a whole new user experience for drivers, passengers and pedestrians. Read more in our new blog post: http://nokia.ly/ConnectedCarsBlog",2018-01-22T14:00:13.000Z
na,2887,image,12,https://www.instagram.com/p/BeVsy5cnpWU/?taken-by=nokia,Greetings from the World Economic Forum in beautiful #Davos. Our CEO Rajeev Suri discussed the topic of Transforming Health in the Fourth Industrial Revolution and our Chairman Risto Siilasmaa held a keynote at the Cyber Future Dialogue. #WEF18 #industry40 #cybersecurity #digitalhealth,2018-01-24T16:33:33.000Z
13474,2324,video,21,https://www.instagram.com/p/BeYN6LNH2Ru/?taken-by=nokia,Check out this #rubikscube solving gadget from our Garage opening in our Espoo headquarters - a new co-working space for #learning and #innovation,2018-01-25T16:02:18.000Z
na,2766,image,28,https://www.instagram.com/p/BeamOZ5ntuU/?taken-by=nokia,Security experts competed today against industry professionals on the hot topic of #5G at our #NokiaHackathon in Espoo. Can you figure out this message in #ASCII code?,2018-01-26T14:12:20.000Z
na,6230,image,31,https://www.instagram.com/p/BcSCMrOFpXM/?taken-by=nokia,The future of #collaboration and co-creation comes from #data sharing in an ecosystem approach across industries - we celebrate the Open Ecosystem Network turning 1 year old! open-ecosystem.org #innovation,2017-12-04T13:20:49.000Z
na,4928,image,40,https://www.instagram.com/p/BcW4P-DlZlG/?taken-by=nokia,"Yesterday our Finnish offices celebrated the 100th anniversary of independent Republic of Finland. Nokia, 152 years old, was delighted to invite this youngster called Finland amongst us centenarians. Swipe for more photos! #suomi100 #finland100 #BragForFinland @suomifinland100",2017-12-06T10:30:05.000Z
na,3088,image,12,https://www.instagram.com/p/BcaKGlAnvrs/?taken-by=nokia,"'Tis the season for giving! All December long, @nokiahealth is giving you the #GiftOfHealth! With a different #gift every day, be on the lookout across @nokiahealth’s Instagram, Facebook, and Twitter pages! #holidays #giftgiving #wellness #health",2017-12-07T17:03:49.000Z
na,2748,image,5,https://www.instagram.com/p/BckYou2HO4G/?taken-by=nokia,Nokia's got talent! #teamNokia at our Chennai site put on an amazing show for their WOW 2017 event showcasing a wide variety of professional and entertaining performances.,2017-12-11T16:23:13.000Z
