views,likes,media,comments,url,caption,post_datetime
na,118,image,14,https://www.instagram.com/p/BOfMixbh_KF/?taken-by=alcatelmobile,"Everyone needs socks, right? Sure! Does anyone dream of unwrapping a box of socks on Christmas morning? No. Get what you REALLY wanted and enter for a chance to WIN AN IDOL 4S.

Steps:
1. Upload a picture of yourself holding up this year's most disappointing Christmas gift to Instagram and tag it with the hashtag #BoomMyXmas
2. Follow @Alcatelmobile on Instagram to know the winner.
3. Tag a friend to let them get in on the contest!

#contest #giveaway #contestalert #contestentry #sweepstakes #competition",2016-12-26T16:41:49.000Z
na,130,image,16,https://www.instagram.com/p/BOjvkpFBi0-/?taken-by=alcatelmobile,"WIN AN #IDOL4S! Some gifts are destined to remain a mystery. Did they think you liked pink? Did they put the wrong name on that box? What happened here?? Get what you REALLY wanted and enter for a chance to win an IDOL 4S. 
Steps:
1. Upload a picture of yourself holding up this year's most disappointing Christmas gift to Instagram and tag it with the hashtag #BoomMyXmas 
2. Follow @Alcatelmobile on Instagram to know the winner. 
3. Tag a friend to let them get in on the contest!

#contest #giveaway #contestalert #contestentry #sweepstakes #competition",2016-12-28T11:04:53.000Z
na,134,image,24,https://www.instagram.com/p/BOpHKbMBfO6/?taken-by=alcatelmobile,"WIN a new #IDOL4S! The perfect gift is hard to find. But to be honest, it’s probably not in the novelty coffee cup section at the supermarket… Get what you REALLY wanted and enter for a chance to win an IDOL 4S. 
Steps: 
1. Upload a picture selfie holding up this year's most disappointing Christmas gift to Instagram and tag it with the hashtag #BoomMyXmas 
2. Follow @Alcatelmobile on Instagram to see if you've won! 
3. Tag a friend so you can see if their gift was just as bad as yours!

You have until the 31st to submit your entry!

#contest #giveaway #contestalert #contestentry #sweepstakes #competition #win #instagramcontest #instagramgiveaway #giveaway #competition #christmas #freebies #contestentry #winitwednesday",2016-12-30T13:07:13.000Z
na,124,image,7,https://www.instagram.com/p/BQuPy8VDXp_/?taken-by=alcatelmobile,What if dazzling colorful lights could be more than decoration? #MWC2017 #Alcatelenjoynow,2017-02-20T06:01:39.000Z
696,124,video,12,https://www.instagram.com/p/BQu58rwDO7P/?taken-by=alcatelmobile,"We live to express our passions. Tag a friend who skates how they want, where they want, when they want. #skatenow #Alcatelenjoynow

#skate #skateboard #skatelife #skater #skateday #skateart #skatespot #skateeverydamnday #skateboy #skatephotoaday #skatevideo #skategram #skateforlife",2017-02-20T12:09:58.000Z
500,77,video,7,https://www.instagram.com/p/BQxTRCgDmOM/?taken-by=alcatelmobile,"There are worlds of deliciousness out there. Plan an edible adventure and tag your friends to come along! #eatnow #Alcatelenjoynow

#food #foodgram #instafood #instafoodie #burger #hamburger #eat",2017-02-21T10:29:41.000Z
443,81,video,3,https://www.instagram.com/p/BQzryNKDoEV/?taken-by=alcatelmobile,"The world is full of adventures waiting to happen. Where will you make yours? #travelnow #Alcatelenjoynow

#travel #travels #travelphotography #instatravel #instatraveling #explore #backpacker",2017-02-22T08:42:25.000Z
573,73,video,0,https://www.instagram.com/p/BQ232wIDJm5/?taken-by=alcatelmobile,"Sometimes, you've just got to dance. Tag that one friend who's always got a spring in their step. #Dancenow #Alcatelenjoynow",2017-02-23T14:25:37.000Z
456,53,video,1,https://www.instagram.com/p/BQ5gIKzDaNv/?taken-by=alcatelmobile,"Crank it up and live loud. There's no resisting that moment your jam comes on. What song gets you fired up? #rocknow #Alcatelenjoynow

#rock #rockstar #airguitar #metal #metalhead",2017-02-24T14:56:00.000Z
na,154,image,7,https://www.instagram.com/p/BC_9y8IxlRI/?taken-by=alcatelmobile,"Did you know that #IDOL4 and #IDOL4S have received more than 15 recognitions and awards during #MWC16 in #barcelona 2 weeks ago? And you, what do you think about #IDOL4 and #IDOL4S? #BoomMeUp #alcatel #smartphone #vr #technology #android",2016-03-16T03:51:10.000Z
