views,likes,media,comments,url,caption
na,239,image,2,https://www.instagram.com/p/BYnTxi7jSdQ/?taken-by=micromax_mobile,Bring out your best each time using #BeautyMode on the #EvokDualNote! Buy now on @Flipkart : http://bit.ly/2wZBrZM
612,na,video,0,https://www.instagram.com/p/BYpYiFUjI74/?taken-by=micromax_mobile,"A big thanks to all the mentors who have made us who we are today, & prepared us for the modern world. Wish you a very happy #TeachersDay !"
na,169,image,0,https://www.instagram.com/p/BYppJFpFjw2/?taken-by=micromax_mobile,Dance along to the latest tune or immerse yourself in your favourite Bollywood scenes with DTS sound on the #CanvasPlex tab! #YourHandyPlex
na,243,image,4,https://www.instagram.com/p/BYp18rflyfV/?taken-by=micromax_mobile,Go beyond boundaries with the #CanvasInfinity. Expand your view! Next sale on 8th September. Register on @amazondotin : http://amzn.to/2vU2KpH
na,339,image,6,https://www.instagram.com/p/BYxPHOCFfFK/?taken-by=micromax_mobile,"The wait is over! Get your hands on the #CanvasInfinity today from 2 PM onwards, only on @amazondotin : http://amzn.to/2vU2KpH"
na,308,image,0,https://www.instagram.com/p/BYxgt2flaKc/?taken-by=micromax_mobile,"It’s time! The #CanvasInfinity is now up for grabs on @amazondotin : http://amzn.to/2vU2KpH . 
Make sure you don’t miss out!"
na,284,image,1,https://www.instagram.com/p/BYxx4DMlW7R/?taken-by=micromax_mobile,Thank you for your overwhelming response! We hope you enjoy your experience on the #CanvasInfinity. Next sale is on September 15.
na,309,image,6,https://www.instagram.com/p/BYceSpEl8XY/?taken-by=micromax_mobile,Does the world without boundaries excite you? See it all on #CanvasInfinity. Last day to register on @amazondotin : http://amzn.to/2vU2KpH
na,197,image,0,https://www.instagram.com/p/BYdIdkeF_oL/?taken-by=micromax_mobile,Breath-taking pictures are just a click away with the #Bokeh mode on the #EvokDualNote. Buy now on @flipkart : http://bit.ly/2wZBrZM
na,232,image,2,https://www.instagram.com/p/BYfDctPFMU0/?taken-by=micromax_mobile,It’s time to #ExpandYourView with #CanvasInfinity. Arriving soon on @amazondotin : http://amzn.to/2vU2KpH
