views,likes,media,comments,url,caption,post_datetime
9606,1384,video,18,https://www.instagram.com/p/BeIimJYn6kC/?taken-by=vivomobile,Thought your ex was cold? Pray she doesn't get hold of the V7+'s 24MP front-camera. #IceQueen #BeExtra #PerfectShot,2018-01-19T13:54:29.000Z
na,2224,image,26,https://www.instagram.com/p/BeRq1i4HtMp/?taken-by=vivomobile,"As you can imagine, our engineers don't do basic. They spent countless hours perfecting our unique FullView display. Always #BeExtra #PerfectShot",2018-01-23T02:59:28.000Z
na,3291,image,31,https://www.instagram.com/p/BeXvP9IH3UZ/?taken-by=vivomobile,"We don't kiss and tell, but people definitely notice something EXTRA about you. You just happen to be carrying a V7+. #BeExtra #PerfectShot",2018-01-25T11:33:28.000Z
na,2813,image,31,https://www.instagram.com/p/Beerd3WHd6S/?taken-by=vivomobile,FullView display has no limits #BeExtra #PerfectShot,2018-01-28T04:15:06.000Z
na,2914,image,36,https://www.instagram.com/p/BenPRjknFVl/?taken-by=vivomobile,We heard you like to be EXTRA secure. Well the V7+’s face access ensures your V7+ is on lockdown to anyone’s mug other than yours. #BeExtra #PerfectShot,2018-01-31T12:01:55.000Z
na,2040,image,17,https://www.instagram.com/p/BesB1zEHwQf/?taken-by=vivomobile,"Skip the queue and walk right through. You know when you belong with a V7.
#BeExtra #PerfectShot",2018-02-02T08:40:44.000Z
na,1308,image,3,https://www.instagram.com/p/BezuAM4HH50/?taken-by=vivomobile,"They see me floatin, they hatin. All other holiday pics are now obsolete and thanks to the V7+ Face Beauty 7.0, that holiday glow won’t fade. #BeExtra#PerfectShot",2018-02-05T08:21:19.000Z
na,3077,image,33,https://www.instagram.com/p/Be0M3jaHqpG/?taken-by=vivomobile,S’cuse me while I own this shot. Get the thrill of bezel-less and redefine the limits with the V7+ FullView. #BeExtra. #PerfectShot,2018-02-05T12:51:01.000Z
na,3006,image,19,https://www.instagram.com/p/BcZZS1sHlKh/?taken-by=vivomobile,A heavenly device to capture all the earthly goods.  #VivoV7 I V7+  #Vivo #VivoMobile #FullView #PerfectShot,2017-12-07T09:57:19.000Z
na,3543,image,26,https://www.instagram.com/p/Bcep4USHRhq/?taken-by=vivomobile,"Ding-a-ling, hear them ring. It’s Christmas time for Vivo.#Vivo #VivoMobile #FullView #PerfectShot",2017-12-09T10:58:27.000Z
na,3579,image,30,https://www.instagram.com/p/Bcjt5SKHSol/?taken-by=vivomobile,Hold your hands up high to see the magic. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-12-11T10:09:44.000Z
na,2738,image,19,https://www.instagram.com/p/Bco7xyBH5f0/?taken-by=vivomobile,Essential for this generation. #VivoV7 I V7+  #Vivo #VivoMobile #FullView #PerfectShot,2017-12-13T10:47:15.000Z
na,1669,image,25,https://www.instagram.com/p/BcuADKfnmZG/?taken-by=vivomobile,"Glitter is all over the place at this time of year! Find all these merry little twinkles, even better if captured by a Vivo smartphone, and share it with us. Don't forget to hashtag #Vivoway to join the game!The best photo of the month will be featured on our page, and the winner will take home a #free #VivoV7+ ! #Vivo #VivoMobile #FullView #PerfectShot #giveaway",2017-12-15T10:00:47.000Z
na,3794,image,16,https://www.instagram.com/p/BcuA4piHSRQ/?taken-by=vivomobile,Stay cozy in the dreamiest season of the year. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-12-15T10:08:05.000Z
na,4176,image,53,https://www.instagram.com/p/BczZnZpHTVW/?taken-by=vivomobile,Work doesn't get easier; it only gets better. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-12-17T12:20:23.000Z
na,4197,image,41,https://www.instagram.com/p/Bc4WQcUn3eK/?taken-by=vivomobile,Happiness is a new box of #VivoV7 I V7+. #Vivo #VivoMobile #FullView #PerfectShot,2017-12-19T10:27:14.000Z
7246,1372,video,18,https://www.instagram.com/p/Bc9gLTQHV4R/?taken-by=vivomobile,Head out at night and admire the lights with #VivoV7 I V7+. #Vivo #VivoMobile #FullView #PerfectShot,2017-12-21T10:33:08.000Z
na,2282,image,6,https://www.instagram.com/p/BdCmVBrns14/?taken-by=vivomobile,Pouring joy into your world. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-12-23T10:00:05.000Z
