views,likes,media,comments,url,caption
na,798,image,4,https://www.instagram.com/p/BYNNZIUHm6d/?taken-by=gioneeindia,"Sometimes there’s a journey to the destination. Sometimes, the journey is the destination. #A1Plus

#Repost @wanderers.of.india ・・・
Colors after Sunset.
.
.
Clicked using #Gioneea1plus in Professional mode.
.
.
#a1plus #mya1plus #bea1
.
.
Picture Credits - Team @wanderers.of.india
.
.
#sky #skypainters  #cloud #landscape #nature #travel #sunset #evening #traveller #tones #agameoftones #vsco #_woi #_soi #IndiaPictures  #desi_diaries #streetphotographyindia  #natgeoyourshot #photographers_of_india  #maharashtra_ig #insta_maharashtra #indianphotography"
na,903,image,0,https://www.instagram.com/p/BYPxl9WHZDe/?taken-by=gioneeindia,"Capture the moments that take your breath away, with the #A1Plus’s 13MP + 5MP dual rear camera! 
#Repost @wanderers.of.india ・・・
Faith!
.
.
Clicked using #Gioneea1plus in Professional mode.
.
Exif - F/1.7, 4mm, 1/118s, ISO - 40
.
.
#a1plus #mya1plus #bea1
.
.
Picture Credits - Team @wanderers.of.india
.
.
#symmetry #pattern #fatalframes #symmetricalmonsters #mumbai #india  #myMumbai #agameoftones #vsco #mumbai_uncensored #_woi #church #yourshot_india #IndiaPictures #streetphotographyindia #natgeo #photographers_of_india #indianphotography"
na,"1,147",image,8,https://www.instagram.com/p/BYSlGngHO-m/?taken-by=gioneeindia,"Add a new perspective to your daily routine with the Portrait Mode on the #A1Plus. 
#Repost @wanderers.of.india ・・・
Mother's Love!
.
.
Clicked using #Gioneea1plus in Portrait mode. Very much impressed with the depth it gives to the image.
.
.
#a1plus #mya1plus #bea1
.
.
Picture Credits - Team @wanderers.of.india
.
.
#mother #child #love #indiaphotography #_woi #_soi #IndiaPictures #desi_diaries #streetphotographyindia #natgeo #natgeoyourshot #mypixeldiary #photographers_of_india #maibhisadakchap #maharashtra_ig #insta_maharashtra #indianphotography #indiaclicks #people_and_world #streetphotography"
na,925,image,2,https://www.instagram.com/p/BYawOnIndTk/?taken-by=gioneeindia,"Poor lighting hampering your shot? Capture colours vividly despite inadequate light conditions! #A1Plus

#Repost @himalayan_girl ・・・
""Don't hide from what you are. Day you try is the day you die. Stand tall, smile bright and let them wonder what secret's making you laugh"" - Dan Brown. -
-
-
-
Shot on Gionee A1 Plus. This phone Captures some good Colors even in bad light.
-
#gioneea1plus #a1plus #mya1plus #beA1"
na,966,image,23,https://www.instagram.com/p/BYcygXUn1dv/?taken-by=gioneeindia,"Capture the magic of monsoons on your #A1Plus with a 13MP + 5MP dual rear camera.

#Repost @himalayan_girl ・・・
Its all about umbrellas and rain this month ☔ -
-
-
-
Shot on Gionee A1 Plus. Good to see the phone capturing some details. -
-
-
#gioneea1plus #a1plus #mya1plus #bae1"
na,"1,479",image,26,https://www.instagram.com/p/BU06ZLyDtZX/?taken-by=gioneeindia,"Whoever said flying kisses are passe! The latest from Gionee comes with a 16 MP front camera and  Face Beauty, that lets you click & share amazing Kissfies! #BeA1"
na,"1,451",image,7,https://www.instagram.com/p/BVES1WhjqZc/?taken-by=gioneeindia,"Make sure you click your best, before you leave your home. Take amazing Stylefies with the A1’s 16 MP selfie camera with 5P lens, and #BeA1 in every look"
na,"1,361",image,37,https://www.instagram.com/p/BVOjnv2DRcN/?taken-by=gioneeindia,"Capture candid moments with your loved ones and cherish them for life, on the Gionee A1’s 16MP camera with 5P lens. #BeA1"
na,758,image,8,https://www.instagram.com/p/BXC8dK8n5ZU/?taken-by=gioneeindia,"Check out the awesome shot captured on #A1Plus by @joyrneyer!

#Repost @joyrneyer with @repostapp
・・・
Final Diparture! #waybackhome #flights #clouds #random #sunset #sunsetaroundtheworld #takeoff✈️ #takeoff #mya1plus #gioneea1plus #greyscale #selfiephone #selfistan #dualcamera"
na,"1,044",image,10,https://www.instagram.com/p/BXDPQqmn7wg/?taken-by=gioneeindia,"The goddess in person… a brilliant click captured on #A1Plus by @theadityanathjha

#Repost @theadityanathjha with @repostapp
・・・
The #camera on the upcoming #GioneeA1Plus looks promising! :) #gadgets #tech #inspire2rise #smartphones #technews"
na,"1,649",image,48,https://www.instagram.com/p/BXFpyGtnezC/?taken-by=gioneeindia,Stunning looks. Stylish form. That's the #A1Plus for you.
