views,likes,media,comments,url,caption
na,16,image,1,https://www.instagram.com/p/BSalomfgoVh/?taken-by=lavasurabaya,"LAVA R1 ""night shot master"" Rp. 1.899.000 #nightshotmaster #lavamobiles #lava #lavaindonesia #lavasmartphone #lavasurabaya"
na,7,image,0,https://www.instagram.com/p/BSc-akMgpD6/?taken-by=lavasurabaya,Dapatkan giftbox menarik setiap pembelian LAVA R1 periode bulan ini #surabaya #lavaR1 #lava # lavamobiles #lavaindonesia #lavasmartphone
na,10,image,0,https://www.instagram.com/p/BTBBw83A63b/?taken-by=lavasurabaya,New logo
na,8,image,16,https://www.instagram.com/p/BTIS7M4g0yn/?taken-by=lavasurabaya,"""Habis Gelap, Terbitlah Terang""
LAVA Mobile Indonesia mengucapkan Selamat Hari RAya Kartini.. :) Dengan LAVA R1, Anda tidak perlu khawatir dengan gelap karena kamera R1 dapat membantu Anda agar selfie Anda tetap terang.. :)
#KartiniDay #LAVAR1 #NightShotMaster #LavaMobilesIndonesia"
na,13,image,1,https://www.instagram.com/p/BTeXytkgUVF/?taken-by=lavasurabaya,Mengambil gambar berkualitas dengan mudah mengunakan LAVA R1 #lavamobiles #lavamobileseastjava #lavasurabaya #lavasmartphone #lavable #lava
na,11,image,0,https://www.instagram.com/p/BT4taZYg9nT/?taken-by=lavasurabaya,A3 mini gold edition ! grab fast in our stores
