views,likes,media,comments,url,caption,post_datetime
na,437,image,10,https://www.instagram.com/p/BXl2VOgFZ7o/?taken-by=acer,Strength you can see and feel. #Aspire7,2017-08-09T23:24:58.000Z
na,212,image,0,https://www.instagram.com/p/BXn9E9-lSbB/?taken-by=acer,Essentials for your next adventure. #Swift3,2017-08-10T19:02:24.000Z
na,278,image,3,https://www.instagram.com/p/BXv5Q15lxFD/?taken-by=acer,"Working from the ""office.""
To be featured, tag us and use #Acer 📸 @maadam__s",2017-08-13T21:02:59.000Z
na,542,image,7,https://www.instagram.com/p/BX1FWYQFlBi/?taken-by=acer,It's all about the details: true-to-life color with a full HD screen. #Aspire7,2017-08-15T21:24:48.000Z
na,143,image,1,https://www.instagram.com/p/BVhu-8vF23_/?taken-by=acer,Adventure awaits. #Spin1,2017-06-19T16:01:00.000Z
na,152,image,0,https://www.instagram.com/p/BVis7TYFat-/?taken-by=acer,Conquer new worlds with @PredatorGaming. Follow for more. #PredatorGaming,2017-06-20T01:02:16.000Z
na,438,image,13,https://www.instagram.com/p/BVm41fSl1F4/?taken-by=acer,".@Dave2Dtv calls the #Predator21X the ""world's most powerful laptop."" #PredatorGaming",2017-06-21T16:03:18.000Z
na,100,image,3,https://www.instagram.com/p/BVsCXISlqva/?taken-by=acer,"Your computer doesn't need rest, but you do. Have a great weekend.",2017-06-23T16:02:44.000Z
na,158,image,1,https://www.instagram.com/p/BVzk0ELlG2_/?taken-by=acer,The key is to adapt to any situation. #Spin7,2017-06-26T14:18:28.000Z
na,117,image,3,https://www.instagram.com/p/BV5Hfscltwb/?taken-by=acer,Productivity to go because great ideas can happen anywhere. #SwitchAlpha12,2017-06-28T17:57:44.000Z
na,123,image,1,https://www.instagram.com/p/BWCByWwFXFU/?taken-by=acer,Ready for your next adventure?,2017-07-02T05:01:01.000Z
1178,113,video,6,https://www.instagram.com/p/BWFqDa3FowF/?taken-by=acer,A mode for every moment. #Spin1,2017-07-03T14:50:35.000Z
