views,likes,media,comments,url,caption
164k,na,video,147,https://www.instagram.com/p/Bbf-f-dBUVO/?taken-by=samsungmobile,Reveal what’s lurking beneath each photo. Made with the #GalaxyNote8 and the S Pen.
na,43.5k,image,177,https://www.instagram.com/p/BbuDJLBhR2K/?taken-by=samsungmobile,Seasons are changing. Capture every moment with the #GalaxyS7edge. #ShotFromTheGalaxy 📸: @kim.huiskes
na,33.2k,image,120,https://www.instagram.com/p/Bbwjf6fBc_4/?taken-by=samsungmobile,For fleeting moments. #GalaxyS7edge #ShotFromTheGalaxy 📸: @sanchitb15
na,23.5k,image,198,https://www.instagram.com/p/BbzIUI4Bba4/?taken-by=samsungmobile,Taking in the changing seasons from the top of the world. #ShotFromTheGalaxy 📸: @mason.fehr
na,38.5k,image,172,https://www.instagram.com/p/BcCjFv6hgdw/?taken-by=samsungmobile,"Low light, no problem. #GalaxyNote8 #ShotFromTheGalaxy 📷: @retbuls12"
na,35.3k,image,174,https://www.instagram.com/p/BcFH3fUBjpB/?taken-by=samsungmobile,Take great shots of the great outdoors. #GalaxyNote8 #ShotFromTheGalaxy 📷: @aooatv
na,30.7k,image,249,https://www.instagram.com/p/BcHspY-ho7O/?taken-by=samsungmobile,Great photos find you. #GalaxyNote8 #ShotFromTheGalaxy 📷: @omkarsurve911
na,31.3k,image,142,https://www.instagram.com/p/BccUao-hkGq/?taken-by=samsungmobile,This winter wonderland-scape brought to you by the #GalaxyNote8. #ShotFromTheGalaxy 📷: @kocsis_andras_
na,25.8k,image,92,https://www.instagram.com/p/BckBaevB3tB/?taken-by=samsungmobile,Fresh snow. Fresh perspective. #GalaxyS8 #ShotFromTheGalaxy 📷: @ondatree
na,27.2k,image,147,https://www.instagram.com/p/BcmmRuWh6Cg/?taken-by=samsungmobile,Escape to the cabin in the woods. With your Galaxy device. #ShotFromTheGalaxy 📷: @stas.ssi
na,24.3k,image,97,https://www.instagram.com/p/Bc2DERHB62K/?taken-by=samsungmobile,Catch a crab. Before it crawls out of frame. #GalaxyS7 #ShotFromTheGalaxy 📷: @mrspence86
na,26.7k,image,127,https://www.instagram.com/p/Bc4n_jrBwhn/?taken-by=samsungmobile,Time flies. Capture it with the #GalaxyS8. #ShotFromTheGalaxy 📷: @pinkgemlife
na,30k,image,231,https://www.instagram.com/p/Bc7MjIGhZ9k/?taken-by=samsungmobile,Get the perfect shot. Before they swim away. #ShotFromTheGalaxy 📷: @danilopeixoto_
na,37.8k,image,146,https://www.instagram.com/p/BdKqmxYB_tN/?taken-by=samsungmobile,"Light up the night. With the #GalaxyNote8. #ShotFromTheGalaxy
📸: @juvenilewanderess"
na,18.8k,image,98,https://www.instagram.com/p/BdNOLI1hs3c/?taken-by=samsungmobile,‘Tis the season for low light photography. #GalaxyNote8 #ShotFromTheGalaxy 📸: @jason.rk
225k,na,video,327,https://www.instagram.com/p/BapTrZtBLMJ/?taken-by=samsungmobile,There’s a better way to charge your #GalaxyNote8 in the dark. #SamsungWirelessCharger
na,22.1k,image,117,https://www.instagram.com/p/Ba30dVeB8k6/?taken-by=samsungmobile,Ready for your wrist. Introducing the new #GearSport
na,18.2k,image,119,https://www.instagram.com/p/Ba4MoGwhcmU/?taken-by=samsungmobile,"For the #GearSport, choose the style that matches your look."
na,23.7k,image,168,https://www.instagram.com/p/Ba4oFfchQLR/?taken-by=samsungmobile,Stay smart and fit with your personal fitness coach. #GearSport
na,38.3k,image,117,https://www.instagram.com/p/Ba86uNAhDQn/?taken-by=samsungmobile,Play in the leaves. Then take a photo of them with the #GalaxyS8. #ShotFromTheGalaxy 📷: @meshroom
na,19.9k,image,78,https://www.instagram.com/p/Ba_fg_vBHwh/?taken-by=samsungmobile,Autumn colors captured by the #GalaxyS8. #ShotFromTheGalaxy 📷: @digiwild
na,31.8k,image,136,https://www.instagram.com/p/BbCEVqUhxgH/?taken-by=samsungmobile,Everyone's a fall photographer. #GalaxyNote8 #ShotFromTheGalaxy 📷: @3xposure_official
84.2k,na,video,79,https://www.instagram.com/p/BbJ5hjHhx_2/?taken-by=samsungmobile,Drinking water is just as important as working out. Manage both with the #GearSport.
na,24.5k,image,118,https://www.instagram.com/p/BbMeXgOBV7C/?taken-by=samsungmobile,"Don’t skip the stairs. With the #GearSport, every step is a part of your workout."
155k,na,video,113,https://www.instagram.com/p/BbPBZWWBP15/?taken-by=samsungmobile,Do some kettlebell curls while you wait for the laundry. Stay fit wherever you go with the #GearSport.
95.1k,na,video,82,https://www.instagram.com/p/BbcNYcEhQh3/?taken-by=samsungmobile,Add a little romance to empty benches: Illustrate and animate your photos with Live Message on the #GalaxyNote8.
70.4k,na,video,57,https://www.instagram.com/p/Bbc08rdBs1Y/?taken-by=samsungmobile,Cityscape or symphony? Add more to your photos with the #GalaxyNote8 and the S Pen.
na,24k,image,84,https://www.instagram.com/p/BZiy5iVBzcx/?taken-by=samsungmobile,"Remember to stretch, become more flexible. #GearFit2Pro #Yoga"
na,25.4k,image,153,https://www.instagram.com/p/BZvq4qMBLv5/?taken-by=samsungmobile,The Infinity Display spills out of your phone and into the world around you. #GalaxyNote8
