views,likes,media,comments,url,caption
na,"3,843",image,27,https://www.instagram.com/p/BUIQSWoDJY_/?taken-by=hp,Redefining style. / Spectre x360 #HPx360
na,"4,948",image,52,https://www.instagram.com/p/BUZvhfXDkBQ/?taken-by=hp,"Introducing the new HP Spectre x2, immerse yourself in your passion. #KeepReinventing"
na,"2,092",image,13,https://www.instagram.com/p/BUaEWP3Ds8K/?taken-by=hp,"This week, HP celebrates more than 7 decades of powering the @festivaldecannes, enabling creators to design interactive art, print the moments they love and share them with the world. #Cannes2017"
21.5k,na,video,52,https://www.instagram.com/p/BUcu8T-DeW6/?taken-by=hp,"From the red carpet to the after party, make sure you have a Sprocket in your pocket to snap and share every moment. #Cannes2017"
"5,966",na,video,13,https://www.instagram.com/p/BUj7y8gjrY3/?taken-by=hp,"From projection to coloring interactive art with a digital pen, POSE (@tenderj) brought his art to life at #Cannes2017. Reinvent your process."
na,"2,087",image,8,https://www.instagram.com/p/BSzSSwKDeoW/?taken-by=hp,We're heading to Coachella and transporting attendees into another world at The Antarctic and the HP Lounge. Follow along! #HPCoachella
na,"4,036",image,28,https://www.instagram.com/p/BS12239DqXX/?taken-by=hp,"The smallest All-in-One printer, the DeskJet 3755, has come out of its shell just in time for #Easter! 😝🐰"
10.8k,na,video,21,https://www.instagram.com/p/BS3yqN1DNd0/?taken-by=hp,It's Day 1 at Coachella! Glow from 120 angles with kinetic art using cameras and PCs in the HP Lounge. #HPCoachella
"6,709",na,video,16,https://www.instagram.com/p/BS6eKsTjlEA/?taken-by=hp,"Design your custom bandana at Coachella like @bajaeast using the Pavilion x360 with inking technology, and get it printed on the spot in the HP Lounge. #HPCoachella"
na,"2,237",image,10,https://www.instagram.com/p/BS9gpoLDq0c/?taken-by=hp,"Experience The Antarctic, an interactive dome at Coachella, powered by HP PCs. #HPCoachella"
"8,599",na,video,35,https://www.instagram.com/p/BS_nsjcDvXV/?taken-by=hp,"300 drones took to the sky at Coachella Weekend 1, brought to you by HP. #HPCoachella #Intel"
13.7k,na,video,21,https://www.instagram.com/p/BTFTxW7D-zC/?taken-by=hp,Your written memos turn into calendar events instantly. / Spectre x360 #HPx360
na,"2,004",image,9,https://www.instagram.com/p/BTJ3aiajymt/?taken-by=hp,We’re pumped for Coachella Weekend 2 and hanging with @beoplay! Come design and print your own custom bandanas LIVE and experience the HP Spectre x360 with B&O sound Friday-Sunday 12-5pm at the @acehotelpalmsprings. #BEOxHP #HPCoachella
"8,251",na,video,11,https://www.instagram.com/p/BTKItEpjqbS/?taken-by=hp,Remix virtual reality like @jnsilva at Coachella in the HP Lounge. #HPCoachella
na,"2,229",image,12,https://www.instagram.com/p/BTRiaVQjG1S/?taken-by=hp,"From The Antarctic dome to VR and customized bandanas in the HP Lounge, @coachella has been a trip. Can’t wait to let imaginations soar at @panoramanyc! 🌴✨💃 #HPCoachella"
na,"5,748",image,83,https://www.instagram.com/p/BTUwdjmDaoX/?taken-by=hp,@lennonandmaisyofficial prints keepsakes from #Coachella2017 on her #Sprocket ☀️🎶❤️
10.1k,na,video,21,https://www.instagram.com/p/BTXVJfyD07J/?taken-by=hp,@tayst brought Spectre x360 inking to life at Coachella! Check out all the fun we had with @dylanjordan and @summermckeen! #HPCoachella
na,"4,385",image,26,https://www.instagram.com/p/BRmCPHSjbEG/?taken-by=hp,"Hang ten 🏄 with the smallest All-in-One printer around, the DeskJet 3755."
na,"3,006",image,74,https://www.instagram.com/p/BRrLz2IjxyC/?taken-by=hp,"Do it, shoot it, print it. The HP Sprocket 💙s the action just as much as you do. 😊 Get one now and print instant photos during your break."
na,"5,312",image,57,https://www.instagram.com/p/BRtwxRljz-L/?taken-by=hp,“The Spectre x360 with a digital stylus is the best higher-end ultraportable laptop you can buy” – @huffingtonpost #HPx360
